tick,hour,weather,total_entities,alive_total,dead_total,births_total,deaths_total,alive_herbivores,alive_carnivores,alive_insectivores,avg_thirst,avg_hunger,min_thirst,max_thirst,min_hunger,max_hunger,desperate_count,sleeping_count,drinking_count,grazing_count,foraging_count,hunting_count,fleeing_count,water_drinkers,water_capacity,water_utilization_pct,grazers,grazing_capacity,grazing_utilization_pct,insect_feeders,insect_capacity,insect_utilization_pct,rangers,jeeps,active_long_trips,jeep_seats_taken,jeep_seat_capacity,jeep_occupancy_pct,avg_jeep_fuel,min_jeep_fuel,total_sightings,active_poachers,poacher_spawns_total,poachers_arrested_total,poachers_escaped_total,poached_animals_total,temporary_camps,temporary_camps_created,deaths_thirst,deaths_starvation,deaths_hunting,births_this_tick,deaths_this_tick,poachers_arrested_this_tick,poachers_escaped_this_tick,poached_animals_this_tick
307,19,CLEAR,162,128,17,53,17,88,3,37,26.6,32.9,0,72,0,84,0,50,7,5,1,0,2,7,51,13.7,5,46,10.9,1,22,4.5,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
308,20,CLEAR,162,128,17,53,17,88,3,37,27.2,32.7,0,74,0,76,0,52,12,5,2,0,6,12,51,23.5,5,46,10.9,2,22,9.1,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
309,21,CLEAR,162,128,17,53,17,88,3,37,27.2,32.7,0,76,0,77,0,49,9,3,5,0,5,9,51,17.6,3,46,6.5,5,22,22.7,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
310,22,CLEAR,162,128,17,53,17,88,3,37,27.6,32.1,0,78,1,78,0,53,9,3,5,1,1,9,51,17.6,3,46,6.5,5,22,22.7,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
311,23,CLEAR,162,128,17,53,17,88,3,37,28.1,31.8,0,80,0,79,0,50,10,3,5,1,7,10,51,19.6,3,46,6.5,5,22,22.7,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
312,0,CLEAR,167,133,17,58,17,92,3,38,27.5,31.1,0,76,0,80,0,50,11,2,2,1,5,11,51,21.6,2,46,4.3,2,22,9.1,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,5,0,0,0,0
313,1,CLEAR,167,133,17,58,17,92,3,38,27.6,31.3,0,78,1,81,0,53,8,7,3,1,5,8,51,15.7,7,46,15.2,3,22,13.6,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
314,2,CLEAR,167,133,17,58,17,92,3,38,28.2,30.7,0,80,0,74,0,53,6,5,3,1,1,6,51,11.8,5,46,10.9,3,22,13.6,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
315,3,CLEAR,167,133,17,58,17,92,3,38,29.6,30.3,0,82,0,75,0,54,5,4,2,1,0,5,51,9.8,4,46,8.7,2,22,9.1,4,4,0,18,30,60.0,142.2,140,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
316,4,CLEAR,167,133,17,58,17,92,3,38,30.7,30.5,0,84,0,76,0,52,8,4,1,1,0,8,51,15.7,4,46,8.7,1,22,4.5,4,4,0,18,30,60.0,140.2,138,0,0,9,1,8,2,0,0,1,3,11,0,0,0,0,0
317,5,CLEAR,167,132,18,58,18,91,3,38,30.7,30.3,0,74,0,67,0,50,12,2,0,0,0,12,51,23.5,2,46,4.3,0,22,0.0,4,4,0,18,30,60.0,140.2,138,0,0,9,1,8,2,0,0,1,3,12,0,1,0,0,0
318,6,CLEAR,167,132,18,58,18,91,3,38,30.4,30.9,0,66,1,68,0,11,14,5,1,0,4,14,51,27.5,5,46,10.9,1,22,4.5,4,4,0,18,30,60.0,140.2,138,0,0,9,1,8,2,0,0,1,3,12,0,0,0,0,0
319,7,CLEAR,167,132,18,58,18,91,3,38,29.8,30.9,0,64,0,66,0,10,13,5,1,0,4,13,51,25.5,5,46,10.9,1,22,4.5,4,4,0,18,30,60.0,140.2,138,0,0,9,1,8,2,0,0,1,3,12,0,0,0,0,0
320,8,CLEAR,167,132,18,58,18,91,3,38,29.5,30.7,0,66,1,67,0,10,13,9,1,0,2,13,51,25.5,9,46,19.6,1,22,4.5,4,4,0,18,30,60.0,140.2,138,0,0,9,1,8,2,0,0,1,3,12,0,0,0,0,0
321,9,CLEAR,167,132,18,58,18,91,3,38,29.4,30.2,0,68,0,68,0,10,10,7,0,0,7,10,51,19.6,7,46,15.2,0,22,0.0,4,4,0,18,30,60.0,140.2,138,0,0,9,1,8,2,0,0,1,3,12,0,0,0,0,0
322,10,CLEAR,167,132,18,58,18,91,3,38,29.9,30.0,0,70,0,69,0,11,9,7,0,0,4,9,51,17.6,7,46,15.2,0,22,0.0,4,4,0,18,30,60.0,140.2,138,0,0,9,1,8,2,0,0,1,3,12,0,0,0,0,0
323,11,CLEAR,167,132,18,58,18,91,3,38,30.3,29.8,0,72,0,70,0,11,8,6,1,0,4,8,51,15.7,6,46,13.0,1,22,4.5,4,4,0,18,30,60.0,140.2,138,0,0,9,1,8,2,0,0,1,3,12,0,0,0,0,0
324,12,CLEAR,168,132,18,58,18,91,3,38,31.0,29.7,0,74,0,71,0,10,8,6,1,0,1,8,51,15.7,6,46,13.0,1,22,4.5,4,4,0,18,30,60.0,140.2,138,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
325,13,CLEAR,168,132,18,58,18,91,3,38,31.8,29.4,0,76,0,69,0,9,11,5,1,0,4,11,51,21.6,5,46,10.9,1,22,4.5,4,4,0,18,30,60.0,140.2,138,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
326,14,CLEAR,168,132,18,58,18,91,3,38,31.7,29.4,0,68,0,70,0,8,13,4,3,0,2,13,51,25.5,4,46,8.7,3,22,13.6,4,4,0,18,30,60.0,140.2,138,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
327,15,CLEAR,168,132,18,58,18,91,3,38,31.4,29.2,0,70,0,68,0,7,14,1,4,0,4,14,51,27.5,1,46,2.2,4,22,18.2,4,4,0,18,30,60.0,140.2,138,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
328,16,CLEAR,168,132,18,58,18,91,3,38,30.9,29.2,0,72,1,69,0,8,12,1,5,0,5,12,51,23.5,1,46,2.2,5,22,22.7,4,4,0,18,30,60.0,140.2,138,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
329,17,CLEAR,168,132,18,58,18,91,3,38,31.0,29.5,0,74,0,68,0,5,16,2,2,0,3,16,51,31.4,2,46,4.3,2,22,9.1,4,4,0,18,30,60.0,140.2,138,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
330,18,CLEAR,168,132,18,58,18,91,3,38,30.4,29.8,0,70,0,69,0,45,16,3,1,0,2,16,51,31.4,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,138.5,136,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
331,19,CLEAR,168,132,18,58,18,91,3,38,29.5,30.1,0,72,0,70,0,41,12,6,0,0,0,12,51,23.5,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,138.5,136,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
332,20,CLEAR,168,132,18,58,18,91,3,38,29.6,30.1,0,72,0,71,0,40,16,5,1,0,2,16,51,31.4,5,46,10.9,1,22,4.5,4,4,0,23,30,76.7,138.5,136,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
333,21,CLEAR,168,132,18,58,18,91,3,38,28.8,30.1,0,68,0,72,0,41,19,6,5,0,5,19,51,37.3,6,46,13.0,5,22,22.7,4,4,0,23,30,76.7,138.5,136,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
334,22,CLEAR,168,132,18,58,18,91,3,38,27.1,29.2,0,70,0,67,0,41,18,7,6,0,2,18,51,35.3,7,46,15.2,6,22,27.3,4,4,0,23,30,76.7,138.5,136,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
335,23,CLEAR,168,132,18,58,18,91,3,38,26.4,28.0,0,72,0,68,0,41,10,5,5,0,3,10,51,19.6,5,46,10.9,5,22,22.7,4,4,0,23,30,76.7,138.5,136,0,1,10,1,8,2,0,0,1,3,12,0,0,0,0,0
336,0,CLEAR,174,137,18,63,18,95,3,39,26.6,26.9,0,74,0,69,0,47,8,4,4,0,6,8,51,15.7,4,46,8.7,4,22,18.2,4,4,0,23,30,76.7,138.5,136,0,2,11,1,8,2,1,1,1,3,12,5,0,0,0,0
337,1,CLEAR,174,137,18,63,18,95,3,39,27.4,26.9,0,74,0,70,0,52,9,5,3,0,4,9,51,17.6,5,46,10.9,3,22,13.6,4,4,0,23,30,76.7,138.5,136,0,2,11,1,8,2,1,1,1,3,12,0,0,0,0,0
338,2,CLEAR,174,137,18,63,18,95,3,39,27.9,26.5,0,70,0,69,0,54,13,5,2,0,4,13,51,25.5,5,46,10.9,2,22,9.1,4,4,0,23,30,76.7,138.5,136,0,2,11,1,8,2,1,1,1,3,12,0,0,0,0,0
339,3,CLEAR,174,136,19,63,19,94,3,39,27.6,25.8,0,72,0,65,0,52,15,4,0,0,2,15,51,29.4,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,138.5,136,0,2,11,1,8,2,1,1,1,3,13,0,1,0,0,0
340,4,CLEAR,174,136,19,63,19,94,3,39,27.0,26.3,0,74,0,66,0,55,12,2,0,0,3,12,51,23.5,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,138.5,136,0,2,11,1,8,2,1,1,1,3,13,0,0,0,0,0
341,5,CLEAR,174,136,19,63,19,94,3,39,27.1,27.0,0,68,0,67,0,60,9,2,1,0,3,9,51,17.6,2,46,4.3,1,22,4.5,4,4,0,23,30,76.7,138.5,136,0,2,11,1,8,2,1,1,1,3,13,0,0,0,0,0
342,6,CLEAR,174,136,19,63,19,94,3,39,27.9,27.5,0,70,1,68,0,14,7,2,1,0,19,7,51,13.7,2,46,4.3,1,22,4.5,4,4,0,23,30,76.7,138.5,136,0,2,11,1,8,2,1,1,1,3,13,0,0,0,0,0
343,7,CLEAR,174,136,19,63,19,94,3,39,28.8,28.0,0,72,0,69,0,12,11,3,1,0,14,11,51,21.6,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,138.0,135,0,1,11,1,9,2,1,1,1,3,13,0,0,0,1,0
344,8,CLEAR,174,136,19,63,19,94,3,39,28.8,28.4,0,70,0,70,0,13,15,4,1,0,5,15,51,29.4,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,137.2,135,0,1,11,1,9,2,1,1,1,3,13,0,0,0,0,0
345,9,CLEAR,174,136,19,63,19,94,3,39,28.1,28.4,0,72,0,71,0,13,14,3,1,0,8,14,51,27.5,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,137.2,135,0,1,11,1,9,2,1,1,1,3,13,0,0,0,0,0
346,10,CLEAR,174,136,19,63,19,94,3,39,27.9,29.0,0,74,0,72,0,12,6,2,2,0,2,6,51,11.8,2,46,4.3,2,22,9.1,4,4,0,23,30,76.7,137.2,135,0,1,11,1,9,2,1,1,1,3,13,0,0,0,0,0
347,11,CLEAR,174,136,19,63,19,94,3,39,29.3,29.4,0,76,0,73,0,13,3,2,2,1,5,3,51,5.9,2,46,4.3,2,22,9.1,4,4,0,23,30,76.7,137.2,135,0,1,11,1,9,2,1,1,1,3,13,0,0,0,0,0
348,12,CLEAR,175,136,19,63,19,94,3,39,30.7,29.7,0,72,0,74,0,13,6,3,2,1,1,6,51,11.8,3,46,6.5,2,22,9.1,4,4,0,23,30,76.7,137.2,135,0,2,12,1,9,2,2,2,1,3,13,0,0,0,0,0
349,13,CLEAR,175,135,20,63,20,94,3,38,31.7,29.3,0,74,0,75,0,11,11,3,2,0,2,11,51,21.6,3,46,6.5,2,22,9.1,4,4,0,23,30,76.7,137.2,135,0,2,12,1,9,2,2,2,1,3,14,0,1,0,0,0
350,14,CLEAR,175,135,20,63,20,94,3,38,31.5,29.4,1,74,0,76,0,11,14,4,1,0,2,14,51,27.5,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,137.2,135,0,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
351,15,CLEAR,175,135,20,63,20,94,3,38,31.4,29.7,0,74,0,77,0,9,15,5,2,0,5,15,51,29.4,5,46,10.9,2,22,9.1,4,4,0,23,30,76.7,137.2,135,0,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
352,16,CLEAR,175,135,20,63,20,94,3,38,31.1,29.5,0,68,0,78,0,9,11,3,3,0,5,11,51,21.6,3,46,6.5,3,22,13.6,4,4,0,23,30,76.7,137.2,135,0,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
353,17,CLEAR,175,135,20,63,20,94,3,38,31.1,29.5,0,70,0,79,0,7,11,3,2,0,4,11,51,21.6,3,46,6.5,2,22,9.1,4,4,0,23,30,76.7,137.2,135,0,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
354,18,CLEAR,175,135,20,63,20,94,3,38,31.4,29.8,0,72,0,80,0,56,10,2,1,0,1,10,51,19.6,2,46,4.3,1,22,4.5,4,4,0,23,30,76.7,137.2,135,0,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
355,19,CLEAR,175,135,20,63,20,94,3,38,31.7,30.3,0,74,0,81,0,55,14,4,0,0,2,14,51,27.5,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,137.2,135,0,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
356,20,CLEAR,175,135,20,63,20,94,3,38,31.0,30.5,0,74,0,82,0,53,17,4,0,0,1,17,51,33.3,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,137.2,135,0,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
357,21,CLEAR,175,135,20,63,20,94,3,38,30.1,30.8,0,72,0,83,0,51,18,4,0,0,0,18,51,35.3,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,136.0,133,1,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
358,22,CLEAR,175,135,20,63,20,94,3,38,29.3,31.2,0,74,0,84,0,52,17,5,1,0,0,17,51,33.3,5,46,10.9,1,22,4.5,4,4,0,23,30,76.7,135.8,133,1,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
359,23,CLEAR,175,135,20,63,20,94,3,38,28.2,31.2,0,76,0,85,0,52,17,4,1,0,0,17,51,33.3,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,135.8,133,1,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
360,0,CLEAR,180,140,20,68,20,98,3,39,26.9,31.0,0,76,0,86,0,49,18,6,1,0,1,18,51,35.3,6,46,13.0,1,22,4.5,4,4,0,23,30,76.7,135.8,133,1,2,12,1,9,2,2,2,1,3,14,5,0,0,0,0
361,1,CLEAR,180,140,20,68,20,98,3,39,26.3,30.9,0,63,0,87,0,55,14,6,0,0,2,14,51,27.5,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,135.8,133,1,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
362,2,CLEAR,180,140,20,68,20,98,3,39,25.7,31.0,0,65,0,88,0,57,12,6,0,0,3,12,51,23.5,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,135.8,133,1,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
363,3,CLEAR,180,140,20,68,20,98,3,39,25.9,31.1,0,62,0,89,0,56,14,4,0,0,2,14,51,27.5,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,135.8,133,1,2,12,1,9,2,2,2,1,3,14,0,0,0,0,0
364,4,CLEAR,180,140,20,68,20,98,3,39,26.0,31.4,0,64,0,90,0,55,11,6,0,0,4,11,51,21.6,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,135.8,133,1,1,12,2,9,2,2,2,1,3,14,0,0,1,0,0
365,5,DROUGHT,180,140,20,68,20,98,3,39,28.1,31.5,0,68,0,91,0,52,14,7,1,0,2,14,51,27.5,7,46,15.2,1,22,4.5,4,4,0,23,30,76.7,135.8,133,1,1,12,2,9,2,2,2,1,3,14,0,0,0,0,0
366,6,DROUGHT,180,140,20,68,20,98,3,39,29.9,31.1,0,72,0,92,0,11,15,6,1,0,9,15,51,29.4,6,46,13.0,1,22,4.5,4,4,0,23,30,76.7,135.8,133,1,1,12,2,9,2,2,2,1,3,14,0,0,0,0,0
367,7,DROUGHT,180,140,20,68,20,98,3,39,31.4,31.1,0,74,0,93,0,9,15,5,1,0,2,15,51,29.4,5,46,10.9,1,22,4.5,4,4,0,23,30,76.7,135.8,133,1,1,12,2,9,2,2,2,1,3,14,0,0,0,0,0
368,8,DROUGHT,180,140,20,68,20,98,3,39,33.1,31.2,0,78,0,94,0,9,16,6,0,0,1,16,51,31.4,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,135.8,133,1,1,12,2,9,2,2,2,1,3,14,0,0,0,0,0
369,9,DROUGHT,180,140,20,68,20,98,3,39,34.2,31.1,0,82,1,95,0,10,19,7,0,0,2,19,51,37.3,7,46,15.2,0,22,0.0,4,4,0,23,30,76.7,135.8,133,1,1,12,2,9,2,2,2,1,3,14,0,0,0,0,0
370,10,DROUGHT,180,140,20,68,20,98,3,39,35.1,30.9,0,78,0,96,0,8,22,6,0,0,0,22,51,43.1,6,46,13.0,0,22,0.0,4,4,0,23,30,76.7,135.8,133,1,1,12,2,9,2,2,2,1,3,14,0,0,0,0,0
371,11,DROUGHT,180,140,20,68,20,98,3,39,35.5,31.1,0,82,0,97,0,8,20,4,0,0,2,20,51,39.2,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,134.2,131,1,0,12,2,10,2,2,2,1,3,14,0,0,0,1,0
372,12,DROUGHT,181,140,20,68,20,98,3,39,35.8,31.5,0,86,0,98,0,9,25,7,2,0,2,25,51,49.0,7,46,15.2,2,22,9.1,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,1,3,14,0,0,0,0,0
373,13,DROUGHT,181,140,20,68,20,98,3,39,35.8,31.1,0,90,0,99,0,8,29,6,5,0,1,29,51,56.9,6,46,13.0,5,22,22.7,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,1,3,14,0,0,0,0,0
374,14,DROUGHT,181,139,21,68,21,97,3,39,34.5,29.6,0,94,0,70,0,6,27,5,5,0,4,27,51,52.9,5,46,10.9,5,22,22.7,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,1,4,14,0,1,0,0,0
375,15,DROUGHT,181,139,21,68,21,97,3,39,34.2,29.0,0,84,0,71,0,5,28,5,3,0,5,28,51,54.9,5,46,10.9,3,22,13.6,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,1,4,14,0,0,0,0,0
376,16,DROUGHT,181,139,21,68,21,97,3,39,33.7,29.0,0,88,0,72,0,1,27,2,0,0,3,27,51,52.9,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,1,4,14,0,0,0,0,0
377,17,DROUGHT,181,139,21,68,21,97,3,39,33.2,29.6,0,92,0,73,0,4,29,3,0,0,5,29,51,56.9,3,46,6.5,0,22,0.0,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,1,4,14,0,0,0,0,0
378,18,DROUGHT,181,139,21,68,21,97,3,39,32.1,30.3,0,96,0,74,0,26,26,3,0,0,5,26,51,51.0,3,46,6.5,0,22,0.0,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,1,4,14,0,0,0,0,0
379,19,DROUGHT,181,138,22,68,22,97,3,38,31.8,30.8,0,86,0,75,0,26,21,4,0,0,0,21,51,41.2,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,2,4,14,0,1,0,0,0
380,20,DROUGHT,181,138,22,68,22,97,3,38,32.4,31.2,0,90,0,76,0,27,17,4,0,0,0,17,51,33.3,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,2,4,14,0,0,0,0,0
381,21,DROUGHT,181,138,22,68,22,97,3,38,33.9,31.6,0,94,0,77,0,26,17,9,0,0,1,17,51,33.3,9,46,19.6,0,22,0.0,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,2,4,14,0,0,0,0,0
382,22,DROUGHT,181,138,22,68,22,97,3,38,34.9,31.2,0,98,0,78,0,30,16,11,1,0,0,16,51,31.4,11,46,23.9,1,22,4.5,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,2,4,14,0,0,0,0,0
383,23,DROUGHT,181,137,23,68,23,97,3,37,35.6,30.2,0,88,0,79,0,33,18,9,1,0,0,18,51,35.3,9,46,19.6,1,22,4.5,4,4,0,23,30,76.7,134.2,131,1,1,13,2,10,2,2,2,3,4,14,0,1,0,0,0
384,0,DROUGHT,185,140,23,71,23,100,3,37,35.8,29.4,0,92,0,80,0,38,22,6,2,0,0,22,51,43.1,6,46,13.0,2,22,9.1,4,4,0,23,30,76.7,134.2,131,1,2,14,2,10,2,2,2,3,4,14,3,0,0,0,0
385,1,DROUGHT,185,140,23,71,23,100,3,37,36.3,29.2,0,96,0,81,0,43,24,6,1,0,0,24,51,47.1,6,46,13.0,1,22,4.5,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,3,4,14,0,0,0,1,0
386,2,DROUGHT,185,138,25,71,25,100,3,35,35.0,29.3,0,84,0,82,0,47,27,8,1,0,0,27,51,52.9,8,46,17.4,1,22,4.5,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,14,0,2,0,0,0
387,3,DROUGHT,185,138,25,71,25,100,3,35,34.2,28.7,0,76,0,83,0,45,25,8,1,0,0,25,51,49.0,8,46,17.4,1,22,4.5,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,14,0,0,0,0,0
388,4,DROUGHT,185,138,25,71,25,100,3,35,34.0,28.3,0,80,0,84,0,50,19,4,0,0,0,19,51,37.3,4,46,8.7,0,22,0.0,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,14,0,0,0,0,0
389,5,DROUGHT,185,138,25,71,25,100,3,35,35.0,28.7,0,84,0,85,0,53,19,2,0,0,0,19,51,37.3,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,14,0,0,0,0,0
390,6,DROUGHT,185,138,25,71,25,100,3,35,36.2,29.5,0,88,0,86,0,2,17,2,1,0,10,17,51,33.3,2,46,4.3,1,22,4.5,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,14,0,0,0,0,0
391,7,DROUGHT,185,138,25,71,25,100,3,35,36.9,30.1,0,92,0,87,0,2,20,2,1,1,11,20,51,39.2,2,46,4.3,1,22,4.5,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,14,0,0,0,0,0
392,8,DROUGHT,185,138,25,71,25,100,3,35,37.8,30.5,0,96,0,88,0,2,22,1,0,1,6,22,51,43.1,1,46,2.2,0,22,0.0,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,14,0,0,0,0,0
393,9,DROUGHT,185,137,26,71,26,99,3,35,38.3,30.8,0,92,0,89,0,2,26,2,0,0,10,26,51,51.0,2,46,4.3,0,22,0.0,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,15,0,1,0,0,0
394,10,DROUGHT,185,137,26,71,26,99,3,35,37.8,31.6,0,88,0,90,0,3,28,1,0,0,12,28,51,54.9,1,46,2.2,0,22,0.0,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,15,0,0,0,0,0
395,11,DROUGHT,185,137,26,71,26,99,3,35,36.9,32.4,0,88,0,91,0,3,35,1,0,0,11,35,51,68.6,1,46,2.2,0,22,0.0,4,4,0,23,30,76.7,132.2,129,1,1,14,2,11,2,2,2,5,4,15,0,0,0,0,0
396,12,DROUGHT,186,137,26,71,26,99,3,35,34.6,33.2,0,84,1,92,0,3,32,2,1,0,7,32,51,62.7,2,46,4.3,1,22,4.5,4,4,0,23,30,76.7,132.2,129,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
397,13,DROUGHT,186,137,26,71,26,99,3,35,33.0,33.7,0,88,0,93,0,4,29,1,1,0,5,29,51,56.9,1,46,2.2,1,22,4.5,4,4,0,23,30,76.7,132.2,129,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
398,14,DROUGHT,186,137,26,71,26,99,3,35,32.3,34.3,0,88,0,94,0,4,25,4,1,0,7,25,51,49.0,4,46,8.7,1,22,4.5,4,4,0,23,30,76.7,132.2,129,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
399,15,DROUGHT,186,137,26,71,26,99,3,35,31.8,34.5,0,92,0,95,0,4,28,6,3,0,10,28,51,54.9,6,46,13.0,3,22,13.6,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
400,16,DROUGHT,186,137,26,71,26,99,3,35,30.6,33.8,0,84,0,96,0,3,31,5,4,0,10,31,51,60.8,5,46,10.9,4,22,18.2,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
401,17,DROUGHT,186,137,26,71,26,99,3,35,29.6,33.5,0,84,0,97,0,3,24,1,2,0,11,24,51,47.1,1,46,2.2,2,22,9.1,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
402,18,DROUGHT,186,137,26,71,26,99,3,35,29.1,34.3,0,88,0,98,0,49,30,0,0,0,0,30,51,58.8,0,46,0.0,0,22,0.0,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
403,19,DROUGHT,186,137,26,71,26,99,3,35,28.0,35.3,0,92,1,99,0,52,21,0,3,0,1,21,51,41.2,0,46,0.0,3,22,13.6,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
404,20,DROUGHT,186,137,26,71,26,99,3,35,28.3,35.7,0,96,2,95,0,50,20,1,4,0,1,20,51,39.2,1,46,2.2,4,22,18.2,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
405,21,DROUGHT,186,137,26,71,26,99,3,35,29.4,35.8,0,76,3,89,0,47,10,3,4,0,3,10,51,19.6,3,46,6.5,4,22,18.2,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
406,22,DROUGHT,186,137,26,71,26,99,3,35,31.6,35.5,0,80,0,90,0,53,9,2,4,0,2,9,51,17.6,2,46,4.3,4,22,18.2,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
407,23,DROUGHT,186,137,26,71,26,99,3,35,34.0,35.6,0,76,0,91,0,51,12,2,1,0,4,12,51,23.5,2,46,4.3,1,22,4.5,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,0,0,0,0,0
408,0,DROUGHT,189,140,26,74,26,102,3,35,35.5,35.5,0,80,0,92,0,47,16,3,1,0,3,16,51,31.4,3,46,6.5,1,22,4.5,4,4,0,23,30,76.7,131.2,128,1,2,15,2,11,2,3,3,5,4,15,3,0,0,0,0
